0.5424
0.4945
0.5498
0.5498
0.5351
0.5277
0.5166
0.5277
0.4945
0.5129
0.4982
0.4982
0.4982
0.4945
0.4908
0.4945
0.4760
0.4945
0.4723
0.4908
0.4797
0.4945
0.4871
0.5166
0.4871
0.4797
0.5129
0.4797
0.4945
0.4686
0.4871
0.4871
0.4908
0.5129
0.5166
0.5387
0.5277
0.5424
0.5351
0.5166
0.5277
0.5424
0.5387
0.5240
0.5535
0.5166
0.5683
0.5572
0.5683
0.5646
0.5609
0.5572
0.5424
0.5277
0.5351
0.5092
0.5277
0.4871
0.5018
0.5129
0.5166
0.4871
0.5129
0.4982
0.5129
0.4908
0.5240
0.5055
0.5166
0.5055
0.5166
0.5203
0.5461
0.5203
0.5203
0.4797
0.5018
0.4576
0.4945
0.5018
0.5166
0.5314
0.5092
0.5314
0.5424
0.5055
0.5424
0.4982
0.5387
0.5461
0.5498
0.5461
0.5498
0.5387
0.5572
0.5387
0.5240
0.5351
0.5166
0.5055
